X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8365115.49212402,4855392.04060632,176,724208S,Bus,7,Southbound,24208,Tasker St & Columbus Blvd,39.92736,-75.145111,Fall 2024,1,7,1,10,1,8
-8364819.93887596,4854960.19016962,177,724209S,Bus,7,Southbound,24209,Pier 70 Blvd & Columbus Blvd - FS,39.924385,-75.142456,Fall 2024,2,37,2,41,5,32
-8365214.78910981,4854524.29428848,178,724274S,Bus,7,Southbound,24274,Snyder Av & Swanson St,39.921382,-75.146003,Fall 2024,13,18,14,24,5,21
-8366383.42112416,4853569.25126211,179,724347S,Bus,7,Southbound,24347,Oregon Av & 5th St - FS,39.914802,-75.156501,Fall 2024,8,78,14,76,11,58
-8369918.26023481,4854245.89993027,180,724548S,Bus,7,Southbound,24548,Oregon Av & 24th St - FS,39.919464,-75.188255,Fall 2024,46,51,40,38,31,33
-8369710.20410651,4854126.30016053,181,724549S,Bus,7,Southbound,24549,Oregon Av & 23rd St,39.91864,-75.186386,Fall 2024,27,20,35,20,25,10
-8369534.31931106,4854097.4164513,182,724550S,Bus,7,Southbound,24550,Oregon Av & 22nd St,39.918441,-75.184806,Fall 2024,13,14,15,12,8,5
-8368758.97905768,4853968.38422253,183,724551S,Bus,7,Southbound,24551,Oregon Av & 18th St,39.917552,-75.177841,Fall 2024,10,4,3,5,8,5
-8368583.98481816,4853936.88842102,184,724552S,Bus,7,Southbound,24552,Oregon Av & 17th St,39.917335,-75.176269,Fall 2024,11,22,4,7,7,2
-8368409.88113456,4853908.15040349,185,724553S,Bus,7,Southbound,24553,Oregon Av & 16th St,39.917137,-75.174705,Fall 2024,5,4,7,4,8,2
-8368244.23773225,4853882.60556877,186,724554S,Bus,7,Southbound,24554,Oregon Av & 15th St,39.916961,-75.173217,Fall 2024,5,17,3,4,4,9
-8367107.1091338,4853692.18250597,187,724555S,Bus,7,Southbound,24555,Oregon Av & 9th St,39.915649,-75.163002,Fall 2024,29,103,19,31,17,23
-8366960.16740596,4853666.20281298,188,724556S,Bus,7,Southbound,24556,Oregon Av & 8th St,39.91547,-75.161682,Fall 2024,12,29,16,22,10,7
-8368672.26117436,4864349.72996892,189,725200S,Bus,7,Southbound,25200,Susquehanna Av & 27th St,39.98904,-75.177062,Fall 2024,16,16,8,6,7,3
-8369012.89881618,4864406.24947885,190,725201S,Bus,7,Southbound,25201,Susquehanna Av & 29th St,39.989429,-75.180122,Fall 2024,12,1,8,1,12,3
-8369117.31649855,4863895.26087886,191,725202S,Bus,7,Southbound,25202,29th St & Sedgley Av,39.985912,-75.18106,Fall 2024,23,0,11,0,5,0
-8368256.14891777,4860487.26050328,192,725203S,Bus,7,Southbound,25203,Hamilton St & 21st St,39.962451,-75.173324,Fall 2024,50,22,32,15,23,13
-8368458.30511305,4859247.44588247,193,725204S,Bus,7,Southbound,25204,21st St & Market St,39.953914,-75.17514,Fall 2024,125,101,70,75,44,60
-8369074.01321663,4857767.91654314,194,725205S,Bus,7,Southbound,25205,23rd St & Fitzwater St,39.943725,-75.180671,Fall 2024,3,12,7,11,4,4
-8369097.83558766,4857624.46227099,195,725206S,Bus,7,Southbound,25206,23rd St & Catharine St,39.942737,-75.180885,Fall 2024,11,13,5,5,7,8
-8369114.75615026,4857509.75842229,196,725207S,Bus,7,Southbound,25207,23rd St & Christian St,39.941947,-75.181037,Fall 2024,10,14,4,10,2,7
-8369139.46907722,4857367.46941241,197,725208S,Bus,7,Southbound,25208,23rd St & Carpenter St,39.940967,-75.181259,Fall 2024,7,13,8,9,7,9
-8369194.68354465,4857052.84370417,198,725209S,Bus,7,Southbound,25209,23rd St & Ellsworth St,39.9388,-75.181755,Fall 2024,27,10,14,8,5,6
-8369207.3739666,4856957.02059474,199,725210S,Bus,7,Southbound,25210,23rd St & Federal St,39.93814,-75.181869,Fall 2024,12,17,9,5,5,5
-8369258.35829338,4856665.20136343,200,725211S,Bus,7,Southbound,25211,23rd St & Wharton St,39.93613,-75.182327,Fall 2024,14,32,20,21,8,18
-8369288.85983386,4856490.69465463,201,725212S,Bus,7,Southbound,25212,23rd St & Reed St,39.934928,-75.182601,Fall 2024,25,27,25,18,17,10
-8369317.80290147,4856314.59406963,202,725213S,Bus,7,Southbound,25213,23rd St & Dickinson St,39.933715,-75.182861,Fall 2024,32,40,22,18,10,17
-8369347.52520551,4856136.89969315,203,725214S,Bus,7,Southbound,25214,23rd St & Tasker St,39.932491,-75.183128,Fall 2024,16,38,12,15,15,13
-8369377.24750955,4855955.72438492,204,725215S,Bus,7,Southbound,25215,23rd St & Morris St,39.931243,-75.183395,Fall 2024,59,46,43,27,27,16
-8369395.949184,4855842.20115563,205,725216S,Bus,7,Southbound,25216,23rd St & Pierce St,39.930461,-75.183563,Fall 2024,15,32,9,14,9,11
-8369434.13176934,4855607.46478083,206,725217S,Bus,7,Southbound,25217,23rd St & Mifflin St,39.928844,-75.183906,Fall 2024,29,42,20,20,11,13
-8369460.51448867,4855428.62174074,207,725218S,Bus,7,Southbound,25218,23rd St & McKean St,39.927612,-75.184143,Fall 2024,22,40,19,13,15,11
-8369491.90658507,4855250.21740183,208,725219S,Bus,7,Southbound,25219,23rd St & Snyder Av,39.926383,-75.184425,Fall 2024,42,52,32,35,21,26
-8369527.52882212,4855072.54205705,209,725220S,Bus,7,Southbound,25220,23rd St & Jackson St,39.925159,-75.184745,Fall 2024,20,32,16,17,15,7
-8369558.14168209,4854891.53130812,210,725221S,Bus,7,Southbound,25221,23rd St & Wolf St,39.923912,-75.18502,Fall 2024,18,20,9,14,6,17
-8369581.07349719,4854728.08738571,211,725222S,Bus,7,Southbound,25222,23rd St & Passyunk Av,39.922786,-75.185226,Fall 2024,26,68,16,30,12,14
-8365340.46881491,4854702.10498491,212,725223S,Bus,7,Southbound,25223,Water St & McKean St,39.922607,-75.147132,Fall 2024,0,8,0,3,0,3
-8365309.96727444,4854882.09619509,213,725224S,Bus,7,Southbound,25224,Water St & Mifflin St,39.923847,-75.146858,Fall 2024,4,23,2,15,4,11
-8365247.96231806,4855239.76582303,214,725225S,Bus,7,Southbound,25225,Water St & Morris St,39.926311,-75.146301,Fall 2024,1,7,0,4,1,10
-8365219.01925046,4855413.08925848,215,725226S,Bus,7,Southbound,25226,Water St & Tasker St,39.927505,-75.146041,Fall 2024,1,20,0,9,1,6
-8365073.85863447,4854365.9365831,216,728166S,Bus,7,Southbound,28166,Weccacoe Av & Vandalia St,39.920291,-75.144737,Fall 2024,0,3,1,5,0,2
-8369796.81067035,4854558.11436371,217,730083S,Bus,7,Southbound,30083,24th St & Passyunk Av - MBFS,39.921615,-75.187164,Fall 2024,24,18,16,18,11,18
-8369821.41227782,4854418.04484374,218,730084S,Bus,7,Southbound,30084,24th St & Oregon Av - MBNS,39.92065,-75.187385,Fall 2024,4,50,3,41,1,26
-8365364.29118594,4854567.54916918,219,730086S,Bus,7,Southbound,30086,Water St & Snyder Av - FS,39.92168,-75.147346,Fall 2024,3,11,4,10,2,1
-8365279.35441447,4855057.01013132,220,730087S,Bus,7,Southbound,30087,Water St & Moore St,39.925052,-75.146583,Fall 2024,0,0,1,2,0,2
-8364655.96526603,4853378.25366782,221,730088S,Bus,7,Southbound,30088,Weccacoe Av & Oregon Av - FS,39.913486,-75.140983,Fall 2024,0,7,0,4,0,3
-8364771.51489747,4853653.4306983,222,730089S,Bus,7,Southbound,30089,Weccacoe Av & Oregon Av - MBFS,39.915382,-75.142021,Fall 2024,0,21,1,30,1,16
-8364908.21523216,4853971.72249305,223,730090S,Bus,7,Southbound,30090,Weccacoe Av & Wolf St - MBNS,39.917575,-75.143249,Fall 2024,8,30,9,30,7,23
-8365129.85233833,4854483.94258963,224,730091S,Bus,7,Southbound,30091,Weccacoe Av & Snyder Av,39.921104,-75.14524,Fall 2024,4,16,0,12,0,10
-8368833.67443601,4864375.73762117,225,730105S,Bus,7,Southbound,30105,Susquehanna Av & 28th St,39.989219,-75.178512,Fall 2024,6,1,1,0,1,0
-8368319.82366651,4860066.22609369,226,730106S,Bus,7,Southbound,30106,21st St & Ben Franklin Pkwy - FS,39.959552,-75.173896,Fall 2024,5,3,2,0,0,1
-8369056.2020981,4857873.76621583,227,731102S,Bus,7,Southbound,31102,23rd St & Bainbridge St - FS,39.944454,-75.180511,Fall 2024,7,12,8,10,6,4
-8369231.97557406,4856822.43424254,228,731103S,Bus,7,Southbound,31103,23rd St & Oakford St,39.937213,-75.18209,Fall 2024,16,19,13,9,9,9
-8369640.51810528,4864730.55273457,229,731553S,Bus,7,Southbound,31553,Dauphin St & Ridge Av,39.991661,-75.18576,Fall 2024,25,1,28,1,18,0
-8357677.2350687,4869280.48822251,230,8111E,Bus,8,Eastbound,111,Frankford Transportation Center - Rts 8 & R drop,40.022968,-75.078292,Fall 2024,0,436,0,0,0,0
-8363549.33820805,4870989.7057187,231,8117E,Bus,8,Eastbound,117,Tabor Rd & 5th St,40.034725,-75.131042,Fall 2024,43,27,0,0,0,0
-8362167.52936883,4870331.39603687,232,8118E,Bus,8,Eastbound,118,Fisher Av & Rising Sun Av,40.030197,-75.118629,Fall 2024,21,29,0,0,0,0
-8362031.60827057,4869858.33563317,233,8119E,Bus,8,Eastbound,119,C St & Roosevelt Blvd,40.026943,-75.117408,Fall 2024,16,26,0,0,0,0
-8365096.79044957,4871574.19573092,234,817225E,Bus,8,Eastbound,17225,Broad St & Olney Av - FS,40.038745,-75.144943,Fall 2024,20,0,0,0,0,0
-8365054.26640408,4871529.84888772,235,821191E,Bus,8,Eastbound,21191,Broad St & Olney Av - MBNS layover,40.03844,-75.144561,Fall 2024,351,0,0,0,0,0
-8360006.92937203,4869920.99230653,236,823319E,Bus,8,Eastbound,23319,Roosevelt Blvd & Langdon St,40.027374,-75.09922,Fall 2024,50,32,0,0,0,0
-8358886.72133617,4870111.7268905,237,823769E,Bus,8,Eastbound,23769,Pratt St & Roosevelt Blvd - FS,40.028686,-75.089157,Fall 2024,19,37,0,0,0,0
-8358363.51972945,4869726.33632675,238,823773E,Bus,8,Eastbound,23773,Pratt St & Horrocks St,40.026035,-75.084457,Fall 2024,16,50,0,0,0,0
-8364699.26854794,4871388.37651364,239,823973E,Bus,8,Eastbound,23973,Tabor Rd & 12th St,40.037467,-75.141372,Fall 2024,27,1,0,0,0,0
-8364344.2706918,4871280.78325373,240,823974E,Bus,8,Eastbound,23974,Tabor Rd & 10th St,40.036727,-75.138183,Fall 2024,18,1,0,0,0,0
-8363928.93767165,4871153.85378744,241,823975E,Bus,8,Eastbound,23975,Tabor Rd & 7th St,40.035854,-75.134452,Fall 2024,1,1,0,0,0,0
-8362823.98040604,4870677.41025304,242,823976E,Bus,8,Eastbound,23976,Tabor Rd & Mascher St,40.032577,-75.124526,Fall 2024,25,26,0,0,0,0
-8365628.4523376,4871545.98820769,243,824591E,Bus,8,Eastbound,24591,Ogontz Av & Olney Av - FS,40.038551,-75.149719,Fall 2024,59,0,0,0,0,0
-8364863.24215788,4871437.23005493,244,830323E,Bus,8,Eastbound,30323,Tabor Rd & 13th St,40.037803,-75.142845,Fall 2024,1,0,0,0,0,0
-8359047.2440419,4870158.24807723,245,823W,Bus,8,Westbound,23,Roosevelt Blvd & Pratt St - FS,40.029006,-75.090599,Fall 2024,36,8,0,0,0,0
-8360214.98550032,4870227.59412634,246,824W,Bus,8,Westbound,24,Roosevelt Blvd & Tower Blvd - FS,40.029483,-75.101089,Fall 2024,36,24,0,0,0,0
-8362170.08971712,4870350.15027945,247,8113W,Bus,8,Westbound,113,Fisher Av & Rising Sun Av - FS,40.030326,-75.118652,Fall 2024,35,10,0,0,0,0
-8363513.715971,4870990.72345743,248,8114W,Bus,8,Westbound,114,Tabor Rd & 5th St,40.034732,-75.130722,Fall 2024,29,45,0,0,0,0
-8361994.31624116,4869855.57351515,249,8124W,Bus,8,Westbound,124,Roosevelt Blvd & C St,40.026924,-75.117073,Fall 2024,42,14,0,0,0,0
-8365054.26640408,4871529.84888772,250,821191W,Bus,8,Westbound,21191,Broad St & Olney Av - MBNS layover,40.03844,-75.144561,Fall 2024,0,438,0,0,0,0
-8357656.86360189,4869462.92445994,251,821211W,Bus,8,Westbound,21211,Frankford Transportation Center - Rts 8 & 26,40.024223,-75.078109,Fall 2024,327,0,0,0,0,0
-8358383.89119626,4869765.15091842,252,823596W,Bus,8,Westbound,23596,Pratt St & Oxford Av,40.026302,-75.08464,Fall 2024,42,0,0,0,0,0
-8358887.50057261,4870132.8067762,253,823599W,Bus,8,Westbound,23599,Pratt St & Roosevelt Blvd,40.028831,-75.089164,Fall 2024,9,1,0,0,0,0
-8362765.42635388,4870671.30401516,254,823970W,Bus,8,Westbound,23970,Tabor Rd & Mascher St,40.032535,-75.124,Fall 2024,28,20,0,0,0,0
-8363903.44550826,4871155.45311768,255,823971W,Bus,8,Westbound,23971,Tabor Rd & 7th St,40.035865,-75.134223,Fall 2024,2,10,0,0,0,0
-8364324.78978092,4871293.57806671,256,823972W,Bus,8,Westbound,23972,Tabor Rd & 10th St,40.036815,-75.138008,Fall 2024,5,8,0,0,0,0
-8364667.87645154,4871396.2279594,257,830321W,Bus,8,Westbound,30321,Tabor Rd & 12th St,40.037521,-75.14109,Fall 2024,4,17,0,0,0,0
-8364821.60866833,4871438.39323741,258,830322W,Bus,8,Westbound,30322,Tabor Rd & 13th St,40.037811,-75.142471,Fall 2024,3,2,0,0,0,0
-8371985.46317884,4868119.9525171,259,92N,Bus,9,Northbound,2,Ridge Av & Wissahickon Transfer Center,40.014984,-75.206825,Fall 2024,181,48,75,36,59,17
-8367180.13471976,4858577.71701114,260,9130N,Bus,9,Northbound,130,Walnut St & Broad St - MBNS,39.949302,-75.163658,Fall 2024,72,42,46,11,31,11
-8368810.7426209,4858845.34175658,261,9131N,Bus,9,Northbound,131,Walnut St & 23rd St,39.951145,-75.178306,Fall 2024,10,19,8,8,9,5
-8373745.2016893,4871482.15807769,262,9604N,Bus,9,Northbound,604,Ridge Av & Fountain St,40.038112,-75.222633,Fall 2024,19,193,8,19,1,5
-8372986.78199852,4870900.43589916,263,912274N,Bus,9,Northbound,12274,Ridge Av & Green Ln,40.034111,-75.21582,Fall 2024,32,54,14,24,6,14
-8372095.8921137,4869346.48468911,264,912278N,Bus,9,Northbound,12278,Ridge Av & Hermit St,40.023422,-75.207817,Fall 2024,18,41,5,21,4,12
-8373148.97449661,4871112.27129158,265,912300N,Bus,9,Northbound,12300,Ridge Av & Leverington St,40.035568,-75.217277,Fall 2024,26,56,15,26,11,15
-8372827.03852923,4870710.12230573,266,912302N,Bus,9,Northbound,12302,Ridge Av & Lyceum Av,40.032802,-75.214385,Fall 2024,25,29,7,17,4,12
-8372414.37717686,4868783.63905452,267,912304N,Bus,9,Northbound,12304,Ridge Av & Manayunk Av,40.01955,-75.210678,Fall 2024,14,33,10,21,5,15
-8372485.62165097,4868512.9844736,268,912319N,Bus,9,Northbound,12319,Ridge Av & Osborn St,40.017688,-75.211318,Fall 2024,0,15,1,11,1,4
-8372222.35105524,4869153.43899244,269,912323N,Bus,9,Northbound,12323,Ridge Av & Pechin St - MBFS,40.022094,-75.208953,Fall 2024,1,14,1,10,0,4
-8375111.75975828,4872917.78102536,270,912329N,Bus,9,Northbound,12329,Ridge Av & Wigard - MBNS,40.047985,-75.234909,Fall 2024,0,21,0,9,0,3
-8372467.03129601,4870285.31018057,271,912331N,Bus,9,Northbound,12331,Ridge Av & Roxborough Av,40.02988,-75.211151,Fall 2024,21,23,3,16,5,8
-8372124.72386182,4869513.94905997,272,912336N,Bus,9,Northbound,12336,Ridge Av & Seville St,40.024574,-75.208076,Fall 2024,10,11,4,6,2,3
-8375156.73283256,4873028.15505418,273,912346N,Bus,9,Northbound,12346,Ridge Av & Wigard Av,40.048744,-75.235313,Fall 2024,2,12,0,4,1,3
-8367419.58294446,4858617.64970863,274,914079N,Bus,9,Northbound,14079,Walnut St & 15th St,39.949577,-75.165809,Fall 2024,60,25,31,19,12,6
-8367596.24697635,4858646.40135023,275,914080N,Bus,9,Northbound,14080,Walnut St & 16th St,39.949775,-75.167396,Fall 2024,41,30,21,10,11,4
-8367771.24121588,4858675.73391884,276,914081N,Bus,9,Northbound,14081,Walnut St & 17th St,39.949977,-75.168968,Fall 2024,34,28,17,14,12,4
-8367936.77329869,4858700.71023365,277,914084N,Bus,9,Northbound,14084,Walnut St & 18th St,39.950149,-75.170455,Fall 2024,31,19,23,19,12,7
-8368121.11837544,4858733.38283331,278,914085N,Bus,9,Northbound,14085,Walnut St & 19th St,39.950374,-75.172111,Fall 2024,33,32,18,15,7,8
-8368290.99191839,4858762.71565878,279,914086N,Bus,9,Northbound,14086,Walnut St & 20th St,39.950576,-75.173637,Fall 2024,26,17,17,16,8,4
-8368501.60839497,4858796.55016406,280,914088N,Bus,9,Northbound,14088,Walnut St & 21st St,39.950809,-75.175529,Fall 2024,16,24,12,12,3,4
-8368684.17235987,4858824.2858316,281,914089N,Bus,9,Northbound,14089,Walnut St & 22nd St,39.951,-75.177169,Fall 2024,26,15,12,12,6,9
-8365629.23157403,4858327.95978152,282,914880N,Bus,9,Northbound,14880,Walnut St & 5th St - FS,39.947582,-75.149726,Fall 2024,25,0,15,0,5,0
-8365939.25635589,4858377.76551847,283,914881N,Bus,9,Northbound,14881,Walnut St & 7th St,39.947925,-75.152511,Fall 2024,85,0,40,0,14,0
-8366111.69024713,4858407.67812192,284,914882N,Bus,9,Northbound,14882,Walnut St & 8th St,39.948131,-75.15406,Fall 2024,63,0,27,0,13,0
-8366290.02407138,4858434.83187392,285,914883N,Bus,9,Northbound,14883,Walnut St & 9th St,39.948318,-75.155662,Fall 2024,41,0,14,0,7,0
-8366463.23719905,4858463.14736282,286,914884N,Bus,9,Northbound,14884,Walnut St & 10th St,39.948513,-75.157218,Fall 2024,32,2,14,0,11,0
-8366642.46157923,4858490.73689117,287,914885N,Bus,9,Northbound,14885,Walnut St & 11th St,39.948703,-75.158828,Fall 2024,72,23,32,4,13,0
-8366815.7860264,4858518.47170482,288,914886N,Bus,9,Northbound,14886,Walnut St & 12th St,39.948894,-75.160385,Fall 2024,28,7,27,9,13,3
-8366996.68019893,4858546.78743214,289,914887N,Bus,9,Northbound,14887,Walnut St & 13th St,39.949089,-75.16201,Fall 2024,34,14,19,12,13,4
-8372171.47804795,4869625.88428734,290,914891N,Bus,9,Northbound,14891,Ridge Av & Markle St,40.025344,-75.208496,Fall 2024,2,11,0,4,2,0
-8372261.42419651,4869846.12416984,291,914892N,Bus,9,Northbound,14892,Ridge Av & Walnut Ln,40.026859,-75.209304,Fall 2024,186,50,50,29,24,19
-8372359.94194586,4870082.9420155,292,914893N,Bus,9,Northbound,14893,Ridge Av & Pensdale St,40.028488,-75.210189,Fall 2024,14,34,5,10,1,8
-8372371.85313138,4868313.99556408,293,914995N,Bus,9,Northbound,14995,Ridge Av & Osborn St - MBNS,40.016319,-75.210296,Fall 2024,13,16,1,11,4,5
-8374121.46156818,4872082.38109457,294,915392N,Bus,9,Northbound,15392,Ridge Av & Parker Av,40.04224,-75.226013,Fall 2024,9,28,4,10,3,5
-8372561.20758522,4870401.17944464,295,916020N,Bus,9,Northbound,16020,Ridge Av & Gerhard St,40.030677,-75.211997,Fall 2024,8,42,8,11,1,5
-8372675.0874243,4870535.36850258,296,916021N,Bus,9,Northbound,16021,Ridge Av & Monastery Av,40.0316,-75.21302,Fall 2024,9,28,4,10,1,6
-8373297.58601682,4871269.15161989,297,916064N,Bus,9,Northbound,16064,Ridge Av & Hermitage St,40.036647,-75.218612,Fall 2024,9,46,4,7,2,5
-8373926.09586184,4871789.97139859,298,916066N,Bus,9,Northbound,16066,Ridge Av & Cinnaminson St,40.040229,-75.224258,Fall 2024,13,75,2,35,1,23
-8374044.09452208,4871979.72409756,299,916068N,Bus,9,Northbound,16068,Ridge Av & Fairthorne Av,40.041534,-75.225318,Fall 2024,3,34,4,14,1,6
-8374393.1924452,4872322.01516211,300,916072N,Bus,9,Northbound,16072,Ridge Av & Paoli Av,40.043888,-75.228454,Fall 2024,13,62,13,39,9,29
-8374769.45232409,4872527.77354967,301,916073N,Bus,9,Northbound,16073,Ridge Av & Domino Ln - 2,40.045303,-75.231834,Fall 2024,14,56,3,17,3,9
-8375228.08862615,4873255.59632243,302,916079N,Bus,9,Northbound,16079,Ridge Av & Flamingo St,40.050308,-75.235954,Fall 2024,1,22,1,6,0,6
-8375254.36002598,4873563.46471538,303,916082N,Bus,9,Northbound,16082,Ridge Av & Shawmont Av,40.052425,-75.23619,Fall 2024,3,36,2,9,2,4
-8375240.7790481,4873727.65540631,304,916084N,Bus,9,Northbound,16084,Ridge Av & Aurania St,40.053554,-75.236068,Fall 2024,1,22,4,13,1,6
-8375225.52827786,4874173.12179584,305,916347N,Bus,9,Northbound,16347,Ridge Av & Summit Av,40.056617,-75.235931,Fall 2024,1,25,1,21,0,14
-8372340.46103498,4868907.34025066,306,917331N,Bus,9,Northbound,17331,Ridge Av & Lauriston St,40.020401,-75.210014,Fall 2024,7,9,1,4,0,2
-8365438.20732783,4858302.98440394,307,918095N,Bus,9,Northbound,18095,4th St & Walnut St,39.94741,-75.14801,Fall 2024,71,0,56,0,25,0
-8375644.20088274,4875212.33033842,308,919281N,Bus,9,Northbound,19281,Ridge Av & Cathedral Rd - FS,40.063762,-75.239692,Fall 2024,0,122,0,89,0,58
-8368956.79379283,4858871.91584976,309,919542N,Bus,9,Northbound,19542,Walnut St & 24th St - MBFS,39.951328,-75.179618,Fall 2024,8,5,3,2,1,0
-8369198.02312937,4859115.58762554,310,920407N,Bus,9,Northbound,20407,Schuylkill Av & Chestnut St,39.953006,-75.181785,Fall 2024,25,14,5,11,3,3
-8374673.49492302,4872471.20774398,311,920408N,Bus,9,Northbound,20408,Ridge Av & Domino Ln - 1,40.044914,-75.230972,Fall 2024,3,84,5,49,1,26
-8375217.06799657,4873930.09798288,312,920409N,Bus,9,Northbound,20409,Ridge Av & Evergreen Av,40.054946,-75.235855,Fall 2024,1,4,0,1,0,1
-8375463.3067102,4874626.46221332,313,920410N,Bus,9,Northbound,20410,Ridge Av & Port Royal Av,40.059734,-75.238067,Fall 2024,13,46,5,18,0,13
-8369096.94503173,4859425.34112863,314,930576N,Bus,9,Northbound,30576,Schuylkill Av & JFK Blvd,39.955139,-75.180877,Fall 2024,253,38,104,20,68,10
-8375259.48072256,4874223.58888842,315,9122S,Bus,9,Southbound,122,Ridge Av & Summit Av,40.056964,-75.236236,Fall 2024,30,2,23,1,14,1
-8372862.77208578,4870727.27800316,316,9123S,Bus,9,Southbound,123,Ridge Av & Lyceum Av,40.03292,-75.214706,Fall 2024,25,28,16,6,6,5
-8374754.20155385,4872496.65504593,317,9907S,Bus,9,Southbound,907,Ridge Av & Domino Ln - FS,40.045089,-75.231697,Fall 2024,132,37,63,18,35,7
-8369354.31569445,4859491.27209445,318,91537S,Bus,9,Southbound,1537,30th St & Market St - MBNS,39.955593,-75.183189,Fall 2024,17,277,7,113,9,66
-8366635.67109029,4858703.46924902,319,96057S,Bus,9,Southbound,6057,Chestnut St & 11th St,39.950168,-75.158767,Fall 2024,16,60,2,30,2,12
-8366810.66532982,4858729.46211568,320,96058S,Bus,9,Southbound,6058,Chestnut St & 12th St,39.950347,-75.160339,Fall 2024,11,45,7,31,4,10
-8366982.20866513,4858757.19759589,321,96059S,Bus,9,Southbound,6059,Chestnut St & 13th St,39.950538,-75.16188,Fall 2024,18,46,11,33,1,16
-8367409.4528708,4858825.88317607,322,96060S,Bus,9,Southbound,6060,Chestnut St & 15th St,39.951011,-75.165718,Fall 2024,45,60,27,32,5,16
-8367760.22058629,4858880.19304084,323,96061S,Bus,9,Southbound,6061,Chestnut St & 17th St,39.951385,-75.168869,Fall 2024,35,36,22,22,9,11
-8367937.66385461,4858911.26887243,324,96062S,Bus,9,Southbound,6062,Chestnut St & 18th St,39.951599,-75.170463,Fall 2024,32,23,25,17,8,11
-8368284.20142945,4858969.35479967,325,96064S,Bus,9,Southbound,6064,Chestnut St & 20th St,39.951999,-75.173576,Fall 2024,42,20,16,14,6,5
-8368499.04804668,4859002.60914592,326,96065S,Bus,9,Southbound,6065,Chestnut St & 21st St,39.952228,-75.175506,Fall 2024,34,17,21,14,7,6
-8368637.52949323,4859026.42455401,327,96066S,Bus,9,Southbound,6066,Chestnut St & 22nd St - FS,39.952392,-75.17675,Fall 2024,36,14,14,5,7,6
-8368806.51248025,4859055.17737889,328,96067S,Bus,9,Southbound,6067,Chestnut St & 23rd St,39.95259,-75.178268,Fall 2024,16,19,11,9,4,3
